id,text,domain,category,FinalOff,FinalCB
1.31E+18, سائق مجرم . تركي . إبن كلب يضع حافلة على متنها 14 لاجئ سوري على سكة القطار في ليدهسهم القطار ويفر هاربا,News,Appearance,yes,yes
1.29E+18, سألتو : ليش عم تبكي ؟ قلّي : سمعتن عم يقولو انو اللّي خان الوطن كلب وأنا ما بخون,News,Appearance,yes,no
1.29E+18, ستظل فلسطين قضياتنا الاولى رغم انف حكامنا الذين خذلونا لعنه الله عليهم جمعيا حكام الشياطين .,News,Appearance,yes,yes
1.31E+18, سلاما على من يمنح السعادة لمن حوله و هو لا يملكها,News,Appearance,no,no
1.30E+18, سلطة خنازير والواقع انو حتى اذا فلّو رح يجو ولادن لإنو الشباب رح تفل والجيل الصغير انظلم بالتعليم,News,Appearance,yes,yes
1.29E+18, سنه 2020 مش وحشه هي بس الوسخات اللي عملناها طول السنين االي فاتت بنحصد نتيجتها دلوقتي بس كده 🤷 🏻 ‍ ♀ ️,News,Appearance,yes,no
1.31E+18," سؤال : إذا كنّا نحن العرب ، نملك حكامًا ، يمتازون بصفات لا نظير لها في العالم كأمير الإنسانية ، وملك القلوب ، وحكيم العرب ، وأمين القومية ، وبطل التشرينين ، وبطل السلام ، وأمير المؤمنين ، وخادم الحرمين والقائمة تطول .. فلماذا نثور عليهم ؟ لعل الشعوب أولاد كلب ولا يعلمون ؟",News,Appearance,yes,yes
1.29E+18, سيبقى الاسد اسد مهما حاولت الكلاب سقوط 💪,News,Appearance,yes,no
1.29E+18," شاهد | القوة المشتركة تداهم مقار غير مرخصة لبيع غاز الطهو بمناطق طرابلس الحي الإسلامي ، الفرناج ، فشلوم ، عين زارة .",News,Appearance,no,no
1.29E+18, شاهد اردوغان يسب وزير خارجية قطر .. بقولك عدل جلستك يا كلب 🤣,News,Appearance,yes,yes
1.29E+18, شاهد اردوغان يسب وزير خارجية قطر .. عدل جلستك يا كلب 🤣,News,Appearance,yes,yes
1.29E+18, شاهد بث مباشر مخيف للبنان في ميناء بيروت بعد الانفجار,News,Appearance,no,no
1.31E+18, شتم بايدن قال له انت ما تتكلم عن الذكاء لانك تفتقر ليه وبايدن شتم لترامب قال له اخرس .. رئيس يعر بصراحة 😂 😂,News,Appearance,yes,yes
1.29E+18, شكلك بتحب الون الاحمر عشان كده ملهوف عليه انت عارف اللي بيقرب بيحصله اي فاهم فاهم 🤥,News,Appearance,no,no
1.29E+18, شكلك بقي كاكاه خالص يا معلم في كل زنجة خط أحمر سيبك من البحار والغاز نطلع الفضاء ونشوف حل لخرم الاوزون,News,Appearance,yes,yes
1.29E+18, شكلنا بنرجع المرحلة الثانية من القيود المفروضة لمكافحة فيروس كورونا,News,Appearance,no,no
1.29E+18, شكلنا رح نرجع نسمع التصاريح المفيدة والبليغة ! وأجيال بدها تتربى من وراكن كلكن يا قليلين الضمير !,News,Appearance,no,no
1.29E+18, شكلها اصلا جس نبض للشارع العربي .. الرفض الشعبي المطلق والصريح من الممكن ان يقف حاجزا امام تطبيع باقي الدول,News,Appearance,no,no
1.29E+18, شكلها كده التطبيع هيشمل الدول العربية كلها كل مدة هيتم الاعلان عن دولة حسب اسمها في الترتيب الأبجدي,News,Appearance,no,no
1.29E+18, شكلهم خلصوا فينا وبدو يقبلوا في العزاء,News,Appearance,no,no
1.31E+18, شو يا دب زعرانك تفه عليك ... انتوا مزبلة و بتقول انو القوات ما عملوا شي ؟ ؟ ؟,News,Appearance,yes,yes
1.29E+18, شوية كلاب كرسي ومحدش مصدق إعلام ذباله مغيب الشعوب والناس نايمه لاكن جايي اليوم بأذن الله ليكم يوم انا غدا لناظره قريب,News,Appearance,yes,yes
1.30E+18, صاحبة أيادي بيضاء على رغم أنفك و انف كل أبواق و ينطبق عليك مثل صحيح صريح يا لص السمك,News,Appearance,yes,yes
1.31E+18, صباح السعاده 🌸 لكل قلب لا يحمل الا الحب لمن حوله ♥ ️ صباح الاشياء الجميله التي نعجز احياناً عن ادراك روعتها 🌸 @USERNAME ,News,Appearance,no,no
1.31E+18, صحيح في شي اسمه سلاح ولكن في شي اسمه منتدى رؤساء الحكومة هول اخطر سلاح فكري ع وج الارض فكر شيطاني مخيف يللي ما بيعرفهن بيجهلهن,News,Appearance,yes,yes
1.29E+18, صحيفة عين الشرق الاوسط الامريكية تتحدث صراحة عن حرب صليبية ضد المسلمين,News,Appearance,no,no
1.31E+18, صدام مخيف لحظة التزود بالوقود .. وتحطم فخر سلاح الجو الأميركي,News,Appearance,no,no
1.31E+18, صراحة ملاحظتي الشخصية الحالات زادت بين الأهل والأقارب بشكل مخيف ! !,News,Appearance,no,no
1.31E+18, صرله الطيران الحربي فوقنا بالجبل نص ساعة . ذات الطيران اللي سمعناه قبل انفجار المرفأ وقبل انفجار عين قانا الجنوب ... شو الوضع ؟ وين التلحيم / العطل الفني اليوم او بكرا ؟,News,Appearance,no,no
1.31E+18," صرنا آخر الأمم ملأ عين الزمن ، بالدموع والألم . الله يحمي وطننا الحبيب",News,Appearance,no,no
1.29E+18, صور | فرق الإطفاء التابعة لهيئة السلامة الوطنية تخمد حريقا اندلع بأحد المنازل بمنطقة عين زارة صباح اليوم .,News,Appearance,no,no
1.29E+18, صور نشرها الجيش اللبناني تظهر أفراداً من البحرية اللبنانية يغوصون في مياه البحر الأبيض المتوسط بالقرب من موقع الانفجار,News,Appearance,no,no
1.29E+18, صيرتونا ع الارض يا حكم ! عند كل حدث اليم تتكرر عبارات شكلنا .. سنعمل . قلوبنا معهم انما الجرح العميق يا سادة,News,Appearance,no,no
1.31E+18, ضاعت في عهد ضاعت منها الريادة وصارت تابعة أضعف وجعلها ألعوبة في يد و و . كلب حراسة وفي للاحتلال الصهيوني,News,Appearance,yes,yes
1.29E+18, طبعت والا ما طبعت اليهود الخنازير الى زوال قريبا,News,Appearance,yes,yes
1.29E+18, طبعوا أو لاتطبعوا .. إنّ وعد الله قادم رغم أنف التطبيع .,News,Appearance,no,no
1.30E+18, عاجل : إلقاء القبض على عصابة في تبيع لحم غنم للمطاعم على إنه لحم كلاب 😁 🐑 🐕,News,Appearance,no,no
1.31E+18, عاجل : مطلوب معلّم تلحيم في عين التينة و بعبدا .,News,Appearance,no,no
1.29E+18, عاشت فلسطين حرة عربية وستبقى فلسطين حرة عربية و مستقلة رغم أنف الاعداء وحلفائهم .,News,Appearance,no,no
1.31E+18, عجزت لاقي افادة وحدة من هالحكي واللعي بأي منطق الو عين يحكي عن الخوف على اللبنانيين من حكومة تزيد نسبة ال TVA ٢ او ٣ ٪ بوقت صرف الدولار وصل الى ١٠ و١٢ الف ليرة يعني ٧٠٠ و٨٠٠ ٪ يا عمي اطلع شوف الناس شو صاير فيها عم تشحد اللقمة غيروا النظام ! !,News,Appearance,yes,yes
1.31E+18, عدد حالات العناية المركزة المعلن عنها اليوم يقفز ٢٣ ٪ عن المعدل المتوسط لآخر ١٠ أيام .. الأمر مخيف .. نسأل الله ان يرفع البلاء والوباء عن البلاء والعباد كبار السن واصحاب المرض المزمن في رقاب الأصحّاء,News,Appearance,no,no
1.29E+18, عشر سنين وثلاجتي مافيهاش غير ميه من امبارح ما اكلت شي 😂 😂 😂 شكلهم كانو يسهرو مع مسيلمة الكذاب,News,Appearance,no,yes
1.30E+18," علينا الآن فى زمن اختلال المفاهيم ، والأشياء ان نعتذر لاي قبر تبولت كلاب النظام البائد على شاهده .",News,Appearance,yes,yes
1.31E+18," عم تحرقوا الأدلة يا كلاب ؟ ؟ ؟ منطقة ما فيها حدن ، هيك بيطلع حريق فيها فجأة وبنقطتين مختلفتين ؟ ؟ شو هالمخ التكتيكي الوسخ",News,Appearance,yes,yes
1.29E+18, عمت عين ليكول الدنيا بس فلوس 😾 دنيا المابيها اني 🙊 🙈 💘 من امداهة 🙊 😌 خوما اكو اعتراض 😒 😒 😒 💖,News,Appearance,no,no
1.29E+18, عن الصلاة في آيا صوفيا 😂 😂 😂 حد يقول للبغل ان الصلاة بيبقي الحجاب فيها الست لابساه من فوق وتحت,News,Appearance,yes,yes
1.30E+18, عيال الخنازير وكل الصهاينه العرب خذلكم الله يا ملاعين والكره عليكم ان شاء الله,News,Appearance,yes,yes
1.29E+18, عيال الكلب نسو انه وزيرهم كان يروح اجتماع فالبركنات مع اسرائيل,News,Appearance,yes,yes
1.31E+18," عين التينة : التأليف مكانه يراوح و "" المالية "" عُرف",News,Appearance,no,no
1.30E+18, عين التينة توضح : لهذا لن نشارك في الحكومة,News,Appearance,no,no
1.31E+18, عين الحارة في 1955 م,News,Appearance,no,no
1.31E+18, عين العروبة ❤,News,Appearance,no,no
1.31E+18, عين رضاي عن كل عيباً كليله كما ان عين السخط تبدي المساوء,News,Appearance,no,no
1.31E+18, عين على القدس يرصد انتهاكات الاحتلال للمقدسات والتمييز العنصري ضد المقدسيين,News,Appearance,no,no
1.30E+18, عين على القدس يسلط الضوء على تصعيد الاحتلال انتهاكاته للأقصى,News,Appearance,no,no
1.31E+18, عين وصابت المرفأ 🧿,News,Appearance,no,no
1.29E+18, غصبن عن عين اتخن تخين فى العالم,News,Appearance,no,no
1.31E+18, غمّض عين فتّح عين بيجي تشرين وبيجي تاريخ شو نزّلنا ؟ شو طلّعنا ؟ شو عملنا ؟ شو طلعلنا ؟ وين كنا ؟ وين صرنا ؟ عفوي ! والدليل مطالبنا طاروا مصرياتنا طاروا صحتنا طارت أعصابنا طارت أشغالنا طاروا كرامتنا إنسانيتنا حقوقنا أمننا الناس اللي منحبا ! وفوق الدكّة شرطوطة ! ياعفاف يانضاف !,News,Appearance,no,no
